school_id,school_id_t,school_name,school_address,school_x,school_y,grid_point_id,grid_left,grid_top,grid_col,grid_row,distance_m
423,22537000001_423,"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 2 имени И.А. Сухана""","607651, Нижегородская обл., Кстовский р-н., Кстово г., Школьная ул., 6",44.20044500,56.15272000,1246558,4924136.73,7589267.63,684,993,2230.502
424,22537000001_424,"""Муниципальное автономное общеобразовательное учреждение 'Средняя школа № 3 с углубленным изучением отдельных предметов'""","607660, Нижегородская обл., Кстовский р-н., Кстово г., 2-й мкр., 11а",44.18948500,56.14686900,1206497,4915336.73,7588867.63,662,994,2148.359
425,22537000001_425,"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 5""","607651, Нижегородская обл., Кстовский р-н., Кстово г., Школьная ул., 15",44.19718400,56.14942600,1246558,4924136.73,7589267.63,684,993,2506.385
426,22537000001_426,"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 6 с кадетскими классами""","607662, Нижегородская обл., Кстовский р-н., Кстово г., Чванова ул., 15",44.20511600,56.13959200,1246566,4924136.73,7586067.63,684,1001,1917.722
427,22537000001_427,"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 8 с углубленным изучением отдельных предметов""","607657, Нижегородская обл., Кстовский р-н., Кстово г., Парковая ул., 9А",44.21328200,56.15924300,1246558,4924136.73,7589267.63,684,993,1466.015
428,22537000001_428,"Муниципальное автономное общеобразовательное учреждение ""Средняя школа № 9""","Нижегородская обл., Кстовский р-н., Кстово г., 3-й мкр., 19Б",44.18064600,56.14534400,1206497,4915336.73,7588867.63,662,994,1731.637
429,22557000053_429,"Муниципальное общеобразовательное учреждение ""Лесогорская средняя школа""","607710, Нижегородская обл., Шатковский р-н., Лесогорск рп.., Электриков ул., 8",43.94161300,55.10337400,1094113,4890536.73,7381667.63,600,1512,471.952
430,22548000001_430,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 1""","607510, Нижегородская обл., Сергачский р-н., Сергач г., М.Горького ул., 35",45.46697000,55.53434200,1871467,5061336.73,7466867.63,1027,1299,462.166
431,22548000001_431,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 2""","607513, Нижегородская обл., Сергачский р-н., Сергач г., Краснодонцев ул., 38А",45.52465100,55.53158000,1898782,5067336.73,7466867.63,1042,1299,770.820
432,22548000001_432,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 3""","607511, Нижегородская обл., Сергачский р-н., Сергач г., Юбилейный п., 20А",45.45340600,55.52711700,1856908,5058136.73,7463267.63,1019,1308,1158.262
433,22548000001_433,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 4""","607514, Нижегородская обл., Сергачский р-н., Сергач г., Околица ул., 32А",45.42600700,55.54003700,1849618,5056536.73,7465667.63,1015,1302,861.080
434,22548000001_434,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 5""","607511, Нижегородская обл., Сергачский р-н., Сергач г., Молодежный п., 14А",45.46158100,55.52245400,1869658,5060936.73,7462067.63,1026,1311,964.595
435,22548000001_435,"Муниципальное бюджетное общеобразовательное учреждение ""Сергачская средняя общеобразовательная школа № 6""","607500, Нижегородская обл., Сергачский р-н.,  , Сергач г., Школьная ул., 10",45.49904000,55.52205200,1889687,5065336.73,7462867.63,1037,1309,560.847
436,22518000001_436,"Государственное казенное общеобразовательное учреждение ""Ветлужская школа-интернат""","606860, Нижегородская обл., Ветлужский р-н., Ветлуга г., Ленина ул., 48А",45.77164300,57.85130400,2021441,5094536.73,7934467.63,1110,130,836.413
437,22518000001_437,Муниципальное образовательное учреждение Ветлужская школа № 1,"606860, Нижегородская обл., Ветлужский р-н., Ветлуга г., Ленина ул., 23",45.77835300,57.85201300,2032366,5096936.73,7934867.63,1116,129,880.649
438,22518000001_438,"Муниципальное общеобразовательное учреждение ""Ветлужская школа № 2""","606860, Нижегородская обл., Ветлужский р-н., Ветлуга г., Спортивная ул., 3",45.76316300,57.84870800,2017798,5093736.73,7934867.63,1108,129,353.641
439,22703000053_439,муниципальное бюджетное общеобразовательное учреждение Выездновская средняя школа,"607247, Нижегородская обл., Выездное рп., Арзамас г., Куликова ул., 1",43.77934100,55.38133700,1012035,4872536.73,7434867.63,555,1379,787.476
440,22703000053_440,"муниципальное бюджетное общеобразовательное учреждение ""Основная школа Сельхозтехника""","607247, обл.Нижегородская, г.о..город Арзамас, рп.Выездное, ул.Сельхозтехника, 20",43.79118100,55.35826400,1021150,4874536.73,7430867.63,560,1389,367.604
441,22703000053_441,"Филиал Муниципального бюджетного общеобразовательного учреждения ""Основная школа Сельхозтехника"" - Ново-Усадская основная школа","Нижегородская обл, Арзамасский р-н, рп. Выездное, Сельхозтехника ул, 20",43.79118100,55.35826400,1021150,4874536.73,7430867.63,560,1389,367.604
442,22715000056_442,Муниципальное бюджетное общеобразовательное учреждение Ближнепесоченская основная школа № 1,"607044, Нижегородская обл., Ближне-Песочное рп., Выкса г., Футбольная ул., 16",42.08372600,55.34751000,156179,4684536.73,7429267.63,85,1393,77.993
443,22507000001_443,"Государственное казенное общеобразовательное учреждение ""Богородская школа № 8""","607600, Нижегородская обл., Богородский р-н., Богородск г., Салова ул., 15",43.49954300,56.09634800,873287,4842136.73,7575667.63,479,1027,976.375
444,22507000001_444,Муниципальное автономное общеобразовательное учреждение “Школа № 5 “Перспектива”,"607605, Нижегородская обл., Богородский р-н., Богородск г., Победы б-р., 10",43.47117400,56.09247600,853253,4837736.73,7576867.63,468,1024,708.509
445,22507000001_445,"муниципальное бюджетное общеобразовательное учреждение ""Школа № 1""","607605, Нижегородская обл., Богородский р-н., Богородск г., 3-й мкр., 4а",43.46979100,56.09992300,853248,4837736.73,7578867.63,468,1019,736.019
446,22507000001_446,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 3""","607600, Нижегородская обл., Богородский р-н., Богородск г., Ленина ул., 227",43.52218100,56.10681600,878733,4843336.73,7582467.63,482,1010,1806.528
447,22507000001_447,"Муниципальное бюджетное общеобразовательное учреждение ""Школа №6""","607603, Нижегородская обл., Богородский р-н., Богородск г., Чернышевского ул., 51",43.47892700,56.10256300,860529,4839336.73,7580067.63,472,1016,834.880
448,22507000001_448,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 7""","607602, обл.Нижегородская, р-н.Богородский, г.Богородск, пер.Маяковского, 1",43.53239500,56.10010800,895136,4846936.73,7576867.63,491,1024,961.758
449,22520000068_449,"Муниципального бюджетного общеобразовательного учреждения ""Средней школы № 4 имени Владимира Сергеевича Садового""","606077, Нижегородская обл., Володарский р-н., Юганец рп., Центральная ул., 16",43.22953700,56.24536500,732991,4811336.73,7607267.63,402,948,419.056
450,22553000051_450,"Муниципальное общеобразовательное учреждение ""Тоншаевская вечерняя (сменная) школа""","606950, Нижегородская обл., Тоншаевский р-н., Тоншаево рп., М.Горького ул., 4",47.01605200,57.72973500,2658852,5234536.73,7910067.63,1460,191,562.080
451,22553000051_451,"Муниципальное общеобразовательное учреждение ""Тоншаевская средняя школа""","606950, Нижегородская обл., Тоншаевский р-н., Тоншаево рп., Октябрьская ул., 54",47.00630600,57.73339200,2642461,5230936.73,7910867.63,1451,189,876.938
452,22502000053_452,"муниципальное бюджетное общеобразовательное учреждение ""Мухтоловская средняя школа № 1""","607150, Нижегородская обл., Ардатовский р-н., Мухтолово рп., Школьная ул., 75а",43.18993000,55.46970900,716988,4807736.73,7452867.63,393,1334,283.913
453,22502000053_453,"муниципальное бюджетное общеобразовательное учреждение ""Мухтоловская основная школа""","607150, обл.Нижегородская, м.о..Ардатовский, рп.Мухтолово, ул.Южная, 35а",43.19302000,55.45840900,722456,4808936.73,7450867.63,396,1339,540.103
454,22704000001_454,"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия № 2"" города Сарова","607186, Нижегородская обл., Саров г., Духова ул., 16",43.35239900,54.92494000,786453,4822936.73,7346067.63,431,1601,1731.794
455,22704000001_455,"Муниципальное бюджетное общеобразовательное учреждение ""Лицей № 15 имени академика Юлия Борисовича Харитона  г. Сарова""","607186, Нижегородская обл., Саров г., Куйбышева ул., 25",43.35369300,54.92729400,786453,4822936.73,7346067.63,431,1601,1912.293
456,22704000001_456,"Муниципальное бюджетное общеобразовательное учреждение ""Лицей № 3 города Сарова""","607188, Нижегородская обл., Саров г., Чапаева ул., 16",43.34540100,54.92001500,786453,4822936.73,7346067.63,431,1601,1178.721
457,22704000001_457,"Муниципальное бюджетное общеобразовательное учреждение ""Центр образования"" города Сарова","607189, Нижегородская обл., Саров г., Куйбышева ул., 1",43.34744900,54.91614900,786455,4822936.73,7345267.63,431,1603,1311.112
458,22704000001_458,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 13"" города Саров","607181, Нижегородская обл., Саров г., Гоголя ул., 12",43.32303300,54.94699500,770050,4819336.73,7351667.63,422,1587,1820.745
459,22704000001_459,Муниципальное бюджетное общеобразовательное учреждение школа № 10 города Сарова,"607189, Нижегородская обл., Саров г., Шверника ул., 19",43.34361400,54.91410500,786456,4822936.73,7344867.63,431,1604,1066.826
460,22704000001_460,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 11"" города Сарова","607185, Нижегородская обл., Саров г., Павлика Морозова ул., 11",43.30411500,54.93556000,768233,4818936.73,7350067.63,421,1591,981.265
461,22704000001_461,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 12"" города Сарова","607182, Нижегородская обл., Саров г., Казамазова ул., 5",43.32261100,54.93196500,784631,4822536.73,7346467.63,430,1600,1152.140
462,22704000001_462,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 14"" города Сарова","607185, Нижегородская обл., Саров г., Юности ул., 11",43.31939500,54.94053600,770050,4819336.73,7351667.63,422,1587,1809.682
463,22704000001_463,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 16"" города Сарова","607185, Нижегородская обл., Саров г., Герцена ул., 5",43.31970000,54.94280100,770050,4819336.73,7351667.63,422,1587,1719.589
464,22704000001_464,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 17 города Сарова""","607185, Нижегородская обл., Саров г., Зернова ул., 58",43.31987100,54.93874600,768233,4818936.73,7350067.63,421,1591,1848.492
465,22704000001_465,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 1"" города Сарова","607185, Нижегородская обл., Саров г., Зернова ул., 2А",43.29564400,54.93859600,768233,4818936.73,7350067.63,421,1591,343.499
466,22704000001_466,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 20"" города Сарова","607187, Нижегородская обл., Саров г., Ленина пр-кт., 52",43.34905700,54.93167100,786453,4822936.73,7346067.63,431,1601,1951.442
467,22704000001_467,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 5"" города Сарова","607186, Нижегородская обл., Саров г., Александровича ул., 16А",43.34423300,54.92881500,786453,4822936.73,7346067.63,431,1601,1509.313
468,22704000001_468,"Муниципальное бюджетное  общеобразовательное учреждение ""Школа № 7"" города Сарова","607189, Нижегородская обл., Саров г., Шверника ул., 40",43.35358500,54.91509900,786455,4822936.73,7345267.63,431,1603,1701.144
469,22704000001_469,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 9 с наличием интерната для обучающихся с ограниченными возможностями зд","607185, Нижегородская обл., Саров г., Зернова ул., 61",43.31665500,54.93792900,768233,4818936.73,7350067.63,421,1591,1655.334
470,22539000001_470,Муниципальное бюджетное общеобразовательное учреждение Лукояновская средняя школа № 1 г. Лукоянов Нижегородской области,"607800, Нижегородская обл., Лукояновский р-н., Лукоянов г., Кирова ул., 34",44.49224400,55.03784600,1370933,4951336.73,7370467.63,752,1540,1122.436
471,22539000001_471,"Муниципальное бюджетное общеобразовательное учреждение ""Лукояновская средняя школа № 2""","607802, Нижегородская обл., Лукояновский р-н., Лукоянов г., Новошкольная ул., 2",44.45873700,55.03756700,1361831,4949336.73,7369267.63,747,1543,294.484
472,22518000053_472,Муниципальное общеобразовательное учреждение Калининская школа,"606875, Нижегородская обл., Ветлужский р-н., им.М.И.Калинина рп., Кирова ул., 1",45.12544000,58.00046500,1700862,5024136.73,7967667.63,934,47,578.891
473,22542000003_473,Муниципальное автономное общеобразовательное учреждение средняя школа № 1 город Ворсма,"606121, Нижегородская обл., Павловский р-н., Ворсма г., Гагарина ул., 9а",43.25802200,55.98610800,745868,4814136.73,7555267.63,409,1078,636.475
474,22542000003_474,Муниципальное автономное общеобразовательное учреждение cредняя школа № 2 г.Ворсма,"606120, Нижегородская обл., Павловский р-н., Ворсма г., Строителей ул., 10",43.26577500,55.98841900,749506,4814936.73,7556867.63,411,1074,852.036
475,22535000054_475,"Муниципальное автономное общеобразовательное учреждение ""Ветлужская средняя общеобразовательная школа""","606700, Нижегородская обл., Краснобаковский р-н., Ветлужский рп., Школьная ул., 61",45.11130900,57.17391800,1686723,5020936.73,7796067.63,926,476,442.220
476,22528000001_476,"Государственное казенное общеобразовательное учреждение ""Школа-интернат № 10""","606503, Нижегородская обл., Городецкий р-н., Городец г., Республиканская ул., 88В",43.45732200,56.66639400,849321,4836936.73,7692867.63,466,734,535.528
477,22528000001_477,"Государственное казённое общеобразовательное учреждение ""Школа-интернат № 9 г.Городца""","606503, Нижегородская обл., Городецкий р-н., Городец г., Республиканская ул., 88Б",43.46071800,56.66713100,849321,4836936.73,7692867.63,466,734,614.783
478,22528000001_478,"Муниципальное бюджетное общеобразовательное учреждение ""Основная школа №12""","606501, Нижегородская обл., Городецкий р-н., Городец г., Шишкина ул., 9",43.45699000,56.67305600,849321,4836936.73,7692867.63,466,734,385.096
479,22528000001_479,"Муниципальное общеобразовательное учреждение ""Основная школа № 13""","606504, Нижегородская обл., Городецкий р-н., Городец г., Механизаторов ул., 29",43.48227800,56.62293000,862092,4839736.73,7683267.63,473,758,268.902
480,22528000001_480,"Муниципальное бюджетное общеобразовательное учреждение  ""Средняя  школа № 2""","606500, Нижегородская обл., Городецкий р-н., Городец г., Г.Титова ул., 4",43.48087600,56.64642500,869364,4841336.73,7688067.63,477,746,697.477
481,22528000001_481,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 5""","606505, Нижегородская обл., Городецкий р-н., Городец г., Краснофлотская ул., 12",43.46839900,56.65330400,851153,4837336.73,7688467.63,467,745,893.144
482,22528000001_482,"муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 1 имени дважды Героя Советского Союза Арсения Васильевича  Воро�","606508, обл.Нижегородская, м.о..Городецкий, г.Городец, ул.Мелиораторов, 4А",43.47793900,56.63901100,869368,4841336.73,7686467.63,477,750,876.055
483,22528000001_483,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 4""","606501, Нижегородская обл., Городецкий р-н., Городец г., Нахимова ул., 10",43.45893000,56.67620600,854779,4838136.73,7694867.63,469,729,541.184
484,22528000001_484,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа №7 имени Героя России Крупинова Анатолия Александровича""","606503, Нижегородская обл., Городецкий р-н., Городец г., Фурманова ул., 13",43.46146400,56.66453400,849321,4836936.73,7692867.63,466,734,850.993
485,22545000051_485,"Муниципальное бюджетное образовательное учреждение ""Пильнинская средняя школа № 2 имени А.С. Пушкина""","607490, Нижегородская обл., Пильнинский р-н., Пильна рп., Блохина ул., 13",45.91084600,55.56097800,2095437,5110536.73,7472067.63,1150,1286,428.070
486,22545000051_486,"Муниципальное бюджетное образовательное учреждение ""Пильнинская средняя школа ""Содружество""""","607490, Нижегородская обл., Пильнинский р-н., Пильна рп., Урицкого ул., 16",45.92221000,55.54935300,2102732,5112136.73,7467667.63,1154,1297,784.264
487,22539000053_487,"Муниципальное бюджетное общеобразовательное учреждение ""Разинская средняя школа""","607830, Нижегородская обл., Лукояновский р-н., им. Степана Разина рп., Школьная ул., 15",44.27613700,54.89086800,1267209,4928536.73,7341267.63,695,1613,434.000
488,22727000001_488,"Государственное казенное общеобразовательное учреждение ""Кулебакская специальная коррекционная школа""","607018, Нижегородская обл., Кулебаки г., Мира ул., 35",42.51063300,55.42803600,365558,4730536.73,7443667.63,200,1357,1220.115
489,22727000001_489,Муниципальное бюджетное общеобразовательное учреждение лицей № 3,"607018, Нижегородская обл., Кулебаки г., Мира ул., 23а",42.50913300,55.42756600,365558,4730536.73,7443667.63,200,1357,1116.564
490,22727000001_490,Муниципальное бюджетное общеобразовательное учреждение школа №1,"607018, Нижегородская обл., Кулебаки г., Гоголя ул., 27",42.51688500,55.42967500,381938,4734136.73,7447267.63,209,1348,1266.942
491,22727000001_491,Муниципальное бюджетное общеобразовательное учреждение школа № 10,"607011, Нижегородская обл., Кулебаки г., Футбольная ул., 3",42.53418700,55.40789300,381959,4734136.73,7438867.63,209,1369,1378.522
492,22727000001_492,"Муниципальное бюджетное общеобразовательное учреждение ""Школа  № 6 имени Героя Российской Федерации Морева И.А.""","Нижегородская обл., Кулебаки г., Олега Кошевого ул., 132",42.50889900,55.40969200,365562,4730536.73,7442067.63,200,1361,802.846
493,22727000001_493,Муниципальное бюджетное общеобразовательное учреждение школа №  7,"607010, Нижегородская обл., Кулебаки г., Догадина ул., 31",42.53672000,55.39644200,387422,4735336.73,7438867.63,212,1369,221.582
494,22727000001_494,Муниципальное бюджетное общеобразовательное учреждение школа № 8,"607011, Нижегородская обл., Кулебаки г., Труда ул., 15",42.54198400,55.41445000,392872,4736536.73,7444067.63,215,1356,1039.273
495,22727000001_495,Муниципальное бюджетное общеобразовательное учреждение школа №9,"607015, Нижегородская обл., Кулебаки г., Циолковского ул., 20",42.50688700,55.43038500,365550,4730536.73,7446867.63,200,1349,934.317
496,22737000056_496,"Филиал Муниципального бюджетного общеобразовательного учреждения ""Сухобезводненская средняя школа""- вечерняя школа при ИК-1","606640, Российская Федерация, Нижегородская обл., Семеновский р-н, Сухобезводное пгт, Лесная 2-я ул., д.2 б",44.92299600,57.05350500,1593918,5000536.73,7769667.63,875,542,650.219
497,22737000056_497,"""муниципальное бюджетное общеобразовательное учреждение """"Сухобезводненская средняя школа""""""","606640, Нижегородская обл., Сухобезводное рп., Семенов г., Горького ул., 27",44.88178100,57.04632300,1568424,4994936.73,7769667.63,861,542,605.688
498,22737000056_498,"Филиал Муниципального бюджетного общеобразовательного учреждения ""Сухобезводненская средняя школа""- вечерняя школа при ИК-14","606640, Нижегородская обл., Сухобезводное рп., Семенов г., 2-я Лесная ул., 23",44.91861200,57.05201200,1592097,5000136.73,7769667.63,874,542,483.264
499,22522000051_499,Муниципальное автономное общеобразовательное учреждение Воскресенская средняя школа,"606730, Нижегородская обл., Воскресенский р-н., Воскресенское рп., Панфилова ул., 6",45.43089400,56.83427400,1847143,5056136.73,7727267.63,1014,648,833.989
500,22554000053_500,"Муниципальное бюджетное общеобразовательное учреждение ""Арьёвская средняя общеобразовательная школа"" Уренского муниципального округа �","606819, Нижегородская обл., Уренский р-н., Арья рп., Школьная ул., 1",45.97289300,57.48913500,2125426,5117336.73,7859267.63,1167,318,696.896
501,22730000001_501,"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия г. Навашино""","607102, Нижегородская обл., Навашино г., Ленина ул., 30",42.18397800,55.54502400,201607,4694536.73,7468067.63,110,1296,659.393
502,22730000001_502,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 2 г. Навашино""","607101, Нижегородская обл., Навашино г., Силикатный поселок ул., 31",42.19477600,55.51308600,210727,4696536.73,7462067.63,115,1311,229.392
503,22730000001_503,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 4 г. Навашино""","607102, Нижегородская обл., Навашино г., 50 лет Октября ул., 20",42.18783200,55.55152700,208884,4696136.73,7470867.63,114,1289,800.663
504,22730000001_504,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 3 г. Навашино""","607100, Нижегородская обл., Навашино г., Лепсе ул., 6",42.19420100,55.54530900,201607,4694536.73,7468067.63,110,1296,1303.044
505,22505000001_505,"Государственное казенное общеобразовательное учреждение ""Специальная (коррекционная) общеобразовательная школа""","606400, Нижегородская обл., Балахнинский р-н., Балахна г., Дзержинского ул., 17",43.60454700,56.49800300,938634,4856536.73,7659267.63,515,818,1644.896
506,22505000001_506,"Государственное казенное общеобразовательное учреждение ""Специальная (коррекционная) общеобразовательная школа-интернат""","606403, Нижегородская обл., Балахнинский р-н., Балахна г., Дзержинского ул., 75",43.59795400,56.50858000,934987,4855736.73,7661267.63,513,813,1581.055
507,22505000001_507,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 11""","606407, Нижегородская обл., Балахнинский р-н., Балахна г., Цветной б-р., 1",43.55823000,56.52389000,891270,4846136.73,7666467.63,489,800,2271.320
508,22505000001_508,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 12""","606407, Нижегородская обл., Балахнинский р-н., Балахна г.,56.525276, 43.552625 Горького ул., 13",43.55262500,56.52527600,883993,4844536.73,7663667.63,485,807,1941.100
509,22505000001_509,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 14 с углубленным изучением отдельных предм�","606408, Нижегородская обл., Балахнинский р-н., Балахна г., 40 лет Пионерской организации ул., 16",43.55291200,56.51517600,885823,4844936.73,7660067.63,486,816,1899.629
510,22505000001_510,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 3""","606402, Нижегородская обл., Балахнинский р-н., Балахна г., Энгельса ул., 76А",43.58341000,56.48777600,914978,4851336.73,7652467.63,502,835,1915.615
511,22505000001_511,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""","606403, Нижегородская обл., Балахнинский р-н., Балахна г., Дзержинского ул., 78А",43.60057700,56.50763100,934987,4855736.73,7661267.63,513,813,1483.715
512,22505000001_512,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 6 им. К. Минина""","606400, Нижегородская обл., Балахнинский р-н., Балахна г., Энгельса ул., 2",43.60928100,56.49254200,938634,4856536.73,7659267.63,515,818,1772.828
513,22505000001_513,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 9""","606400, Нижегородская обл., Балахнинский р-н., Балахна г., Дзержинского ул., 19",43.60441300,56.49918600,938634,4856536.73,7659267.63,515,818,1601.108
514,22542000053_514,Муниципальное автономное общеобразовательное учреждение средняя школа № 2 р.п. Тумботино,"606130, Нижегородская обл., Павловский р-н., Тумботино рп., Школьная ул., 17А",43.03645300,56.00038100,638424,4790536.73,7557267.63,350,1073,572.890
515,22542000053_515,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя школа № 1"" р.п. Тумботино","606131, Нижегородская обл., Павловский р-н., Тумботино рп., Пролетарская ул., 1",43.00799400,55.98955700,620217,4786536.73,7556067.63,340,1076,499.476
516,22550000051_516,"""филиал Муниципального бюджетного общеобразовательного учреждения Сосновская средняя школа №2 ""Крутецкая основная школа""""","606170, Российская Федерация , Приволжский федеральный округ, Нижегородская обл., Сосновский р-н, п Сосновское, ул. Нижегородская, д. 4",43.15167100,55.81270100,691325,4802136.73,7520467.63,379,1165,785.173
517,22550000051_517,"Муниципальное бюджетное общеобразовательное учреждение ""Сосновская средняя школа № 1""","606170, Нижегородская обл., Сосновский р-н., Сосновское рп., Школьный пер., 8",43.17667100,55.80895800,720461,4808536.73,7520467.63,395,1165,1313.135
518,22550000051_518,"Муниципальное бюджетное общеобразовательное учреждение ""Сосновская средняя школа № 2""","606170, Нижегородская обл., Сосновский р-н., Сосновское рп., Нижегородская ул., 4",43.15167100,55.81270100,691325,4802136.73,7520467.63,379,1165,785.173
519,22550000051_519,"""филиал Муниципального бюджетного общеобразовательного учреждения """"Сосновская средняя школа №1"""" """"Рожковская основная школа""""""","606170, обл.Нижегородская, м.о..Сосновский, рп.Сосновское, пер.Школьный, 8",43.17667100,55.80895800,720461,4808536.73,7520467.63,395,1165,1313.135
520,22550000051_520,"Филиал Муниципального бюджетного общеобразовательного учреждения Сосновская средняя школа № 2 ""Давыдковская основная школа""","606170, Нижегородская обл., Сосновский р-н., Сосновское рп., Нижегородская ул., 4",43.15167100,55.81270100,691325,4802136.73,7520467.63,379,1165,785.173
521,22554000001_521,"Государственное казённое общеобразовательное учреждение ""Уренская коррекционная школа-интернат""","606800, Нижегородская обл., Уренский р-н., Урень г., Ленина ул., 171",45.76496000,57.45240000,2019822,5094136.73,7853667.63,1109,332,398.105
522,22554000001_522,"Муниципальное автономное общеобразовательное учреждение ""Уренская средняя общеобразовательная школа № 1"" Уренского муниципального окру","606800, Нижегородская обл., Уренский р-н., Урень г., Площадь Революции ул., 3",45.79324800,57.45488400,2038034,5098136.73,7852867.63,1119,334,477.380
523,22554000001_523,"Муниципальное автономное общеобразовательное учреждение ""Уренская средняя общеобразовательная школа № 2"" Уренского муниципального окру","606803, Нижегородская обл., Уренский р-н., Урень г., Индустриальная ул., 12А",45.78907000,57.47915900,2027095,5095736.73,7858067.63,1113,321,723.758
524,22528000054_524,"Муниципальное бюджетное общеобразовательное учреждение ""Основная школа № 16""","606512, Нижегородская обл., Городецкий р-н., Первомайский рп., Школьная ул., 2",43.36093300,56.61313800,798361,4825736.73,7681667.63,438,762,584.581
525,22749000051_525,"Филиал Муниципального казенного общеобразовательного учреждения Сокольской средней школы ""Георгиевская начальная школа""","606670,Нижегородская область, Сокольский район,п.Сокольское,ул.Кирова,д.28-а,д.30,д.30а",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
526,22749000051_526,"Филиал Муниципального казенного общеобразовательного учреждения Сокольской средней школы ""Заболотновская основная школа""","606670 Нижегородская обл., р.п. Сокольское, ул. Кирова, д. 28 а",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
527,22749000051_527,"""филиал муниципального казенного образовательного учреждения Сокольской средней школы 'Мурзинская средняя школа'""","Нижегородская обл, Сокольский р-н, рп. Сокольское, Кирова ул, 28а",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
528,22749000051_528,Муниципальное казенное общеобразовательное учреждение Сокольская средняя школа,"606670, Нижегородская обл., Сокольский р-н., Сокольское рп., Кирова ул., 28А",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
529,22749000051_529,"Филиал Муниципального казенного общеобразовательного учреждения Сокольской средней школы ""Кудринская основная школа""","606670, Нижегородская обл., Сокольский р-н., Сокольское рп., Кирова ул., 28А",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
530,22749000051_530,"Филиал Муниципального казенного общеобразовательного учреждения Сокольской средней школы ""Пелеговская основная школа""","606670, Нижегородская обл., Сокольский р-н., Сокольское рп., Кирова ул., 28А",43.16162400,57.14258900,697939,4803736.73,7788467.63,383,495,556.170
531,22727000061_531,Муниципальное бюджетное общеобразовательное учреждение Гремячевская школа № 1,"607022, Нижегородская обл., Гремячево рп., Кулебаки г., Свободы пл., 2",43.03630000,55.39029100,638724,4790536.73,7437267.63,350,1373,294.563
532,22727000061_532,"Муниципальное бюджетное общеобразовательное учреждение ""Гремячевская школа № 2""","607023, Нижегородская обл., Гремячево рп., Кулебаки г., Ленина ул., 44",42.97682300,55.38288100,609589,4784136.73,7436867.63,334,1374,319.900
533,22534000051_533,"Муниципальное общеобразовательное учреждение ""Ковернинская средняя школа № 1""","606570, Нижегородская обл., Ковернинский р-н., Ковернино рп., Школьная ул., 12",43.80631800,57.12592300,1033013,4877336.73,7784467.63,567,505,874.239
534,22534000051_534,"Муниципальное общеобразовательное учреждение ""Ковернинская средняя школа № 2""","606570, Нижегородская обл., Ковернинский р-н., Ковернино рп., Юбилейная ул., 35",43.80088300,57.13119900,1020260,4874536.73,7786867.63,560,499,627.995
